39;Micro;1.01142799;fRetDbl();
40;Micro;4.07589960;fRetLong();
0;Micro;0.01327333;dummy;
1;Micro;5.43936777;b=b1/b2;
2;Micro;0.63628616;b=b1*b2;
3;Micro;0.44724664;b=b1+b2;
4;Micro;0.12956665;b=gl. var;
5;Micro;0.13092665;b=23;
6;Micro;0.38308656;b=b1 << 4;
7;Micro;0.32016685;b=b1 & 0x01;
8;Micro;0.13036665;b=bit(3);
9;Micro;0.13012664;b=bit(3)+bit(4)+bit(1);
10;Micro;41.04896163;l=l1/l2;
11;Micro;1.77396574;l=l1+l2;
12;Micro;6.13356637;l=l1*l2;
13;Micro;31.38669013;fl=fl1/fl2;
14;Micro;0.76192660;dbl=1.23;
15;Micro;25.97201919;dbl=dbl1/dbl2;
16;Micro;9.18816566;dbl=dbl1*dbl2;
17;Micro;7.91668415;dbl=dbl1+dbl2;
18;Micro;184.34223937;dbl=pow();
19;Micro;147.76588439;dbl=log(dbl2);
20;Micro;24.64134979;dbl=sqrt(dbl1);
21;Micro;132.26884460;dbl=tan(dbl1);
22;Micro;104.00508117;dbl=sin(dbl1);
23;Micro;6.32404947;digitalWrite(9,0);
24;Micro;6.45016670;digitalWrite(9,1);
25;Micro;0.12670265;PORTB=PORTB|2;
